type,subnet,specifics,source,Destinations,Environments,Sources,Status
PolicyType.Waypoint,100.0.26.0/24,warsaw,madrid,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.26.0/24,warsaw,paris,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.26.0/24,warsaw,rotterdam,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.26.0/24,warsaw,stockholm,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.26.0/24,warsaw,strasbourg,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.26.0/24,warsaw,vaduz,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.26.0/24,warsaw,zurich,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.0.0/24,2,athens,{lyon:FastEthernet0/0 (100.0.0.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.0.0/24,2,sofia,{lyon:FastEthernet0/0 (100.0.0.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.5.0/24,2,geneva,{athens:FastEthernet0/0 (100.0.5.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.5.0/24,2,luxembourg,{athens:FastEthernet0/0 (100.0.5.0/24)},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.5.0/24,2,lyon,{athens:FastEthernet0/0 (100.0.5.0/24)},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.5.0/24,2,roma,{athens:FastEthernet0/0 (100.0.5.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.5.0/24,2,rotterdam,{athens:FastEthernet0/0 (100.0.5.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.20.0/24,2,athens,{roma:FastEthernet0/0 (100.0.20.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.20.0/24,2,sofia,{roma:FastEthernet0/0 (100.0.20.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.26.0/24,2,geneva,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.28.0/24,2,athens,{praha:FastEthernet0/0 (100.0.28.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.28.0/24,2,sofia,{praha:FastEthernet0/0 (100.0.28.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.0.0/24,0,lisbon,{lyon:FastEthernet0/0 (100.0.0.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.1.0/24,0,lisbon,{kiev:FastEthernet0/0 (100.0.1.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.2.0/24,0,lisbon,{istanbul:FastEthernet0/0 (100.0.2.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.3.0/24,0,lisbon,{paris:FastEthernet0/0 (100.0.3.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.4.0/24,0,lisbon,{basel:FastEthernet0/0 (100.0.4.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.5.0/24,0,lisbon,{athens:FastEthernet0/0 (100.0.5.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.6.0/24,0,lisbon,{luxembourg:FastEthernet0/0 (100.0.6.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.8.0/24,0,lisbon,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.9.0/24,0,lisbon,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.10.0/24,0,lisbon,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.11.0/24,0,lisbon,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.13.0/24,0,lisbon,{bratislava:FastEthernet0/0 (100.0.13.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.14.0/24,0,lisbon,{brussels:FastEthernet0/0 (100.0.14.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.15.0/24,0,lisbon,{budapest:FastEthernet0/0 (100.0.15.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.16.0/24,0,lisbon,{vaduz:FastEthernet0/0 (100.0.16.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.18.0/24,0,lisbon,{barcelona:FastEthernet0/0 (100.0.18.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.19.0/24,0,lisbon,{stockholm:FastEthernet0/0 (100.0.19.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.20.0/24,0,lisbon,{roma:FastEthernet0/0 (100.0.20.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.21.0/24,0,lisbon,{marseille:FastEthernet0/0 (100.0.21.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.22.0/24,0,lisbon,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.23.0/24,0,lisbon,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.24.0/24,0,lisbon,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.25.0/24,0,lisbon,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.26.0/24,0,lisbon,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.27.0/24,0,lisbon,{milan:FastEthernet0/0 (100.0.27.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.28.0/24,0,lisbon,{praha:FastEthernet0/0 (100.0.28.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.29.0/24,0,lisbon,{london:FastEthernet0/0 (100.0.29.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,amsterdam,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,athens,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,barcelona,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,basel,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,bratislava,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,brussels,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,bucharest,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,budapest,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,frankfurt,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,geneva,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,istanbul,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,kiev,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,london,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,luxembourg,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,lyon,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,madrid,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,marseille,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},marseille,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,milan,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,paris,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,praha,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,roma,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,rotterdam,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,sofia,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,stockholm,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,strasbourg,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,vaduz,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,vienna,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,warsaw,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,zurich,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.31.0/24,0,lisbon,{amsterdam:FastEthernet0/0 (100.0.31.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.32.0/24,0,lisbon,{warsaw:FastEthernet0/0 (100.0.32.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.1.0/24,basel,geneva,{kiev:FastEthernet0/0 (100.0.1.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.1.0/24,basel,vaduz,{kiev:FastEthernet0/0 (100.0.1.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.1.0/24,basel,zurich,{kiev:FastEthernet0/0 (100.0.1.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.2.0/24,basel,geneva,{istanbul:FastEthernet0/0 (100.0.2.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.6.0/24,basel,roma,{luxembourg:FastEthernet0/0 (100.0.6.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.6.0/24,basel,vaduz,{luxembourg:FastEthernet0/0 (100.0.6.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.6.0/24,basel,zurich,{luxembourg:FastEthernet0/0 (100.0.6.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.9.0/24,basel,geneva,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.9.0/24,basel,vaduz,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.9.0/24,basel,zurich,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.14.0/24,basel,vaduz,{brussels:FastEthernet0/0 (100.0.14.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.14.0/24,basel,zurich,{brussels:FastEthernet0/0 (100.0.14.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,marseille,roma,{dublin:FastEthernet0/0 (100.0.17.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,basel,geneva,{stockholm:FastEthernet0/0 (100.0.19.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,basel,roma,{stockholm:FastEthernet0/0 (100.0.19.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,basel,vaduz,{stockholm:FastEthernet0/0 (100.0.19.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,basel,zurich,{stockholm:FastEthernet0/0 (100.0.19.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.22.0/24,basel,geneva,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.22.0/24,basel,roma,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.22.0/24,basel,vaduz,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.22.0/24,basel,zurich,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.23.0/24,basel,geneva,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.28.0/24,basel,geneva,{praha:FastEthernet0/0 (100.0.28.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.29.0/24,marseille,roma,{london:FastEthernet0/0 (100.0.29.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.30.0/24,marseille,roma,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.31.0/24,basel,geneva,{amsterdam:FastEthernet0/0 (100.0.31.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.31.0/24,basel,roma,{amsterdam:FastEthernet0/0 (100.0.31.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.31.0/24,basel,vaduz,{amsterdam:FastEthernet0/0 (100.0.31.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.31.0/24,basel,zurich,{amsterdam:FastEthernet0/0 (100.0.31.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.32.0/24,basel,geneva,{warsaw:FastEthernet0/0 (100.0.32.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.32.0/24,basel,roma,{warsaw:FastEthernet0/0 (100.0.32.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.32.0/24,basel,vaduz,{warsaw:FastEthernet0/0 (100.0.32.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.32.0/24,basel,zurich,{warsaw:FastEthernet0/0 (100.0.32.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.1.0/24,2,roma,{kiev:FastEthernet0/0 (100.0.1.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.3.0/24,2,vaduz,{paris:FastEthernet0/0 (100.0.3.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.3.0/24,2,zurich,{paris:FastEthernet0/0 (100.0.3.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.6.0/24,2,milan,{luxembourg:FastEthernet0/0 (100.0.6.0/24)},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.9.0/24,3,vaduz,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.9.0/24,3,zurich,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.9.0/24,4,roma,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.11.0/24,4,amsterdam,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.11.0/24,4,frankfurt,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.11.0/24,4,kiev,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.11.0/24,4,stockholm,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.11.0/24,4,warsaw,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.14.0/24,2,vaduz,{brussels:FastEthernet0/0 (100.0.14.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.14.0/24,2,zurich,{brussels:FastEthernet0/0 (100.0.14.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.14.0/24,3,roma,{brussels:FastEthernet0/0 (100.0.14.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.16.0/24,2,dublin,{vaduz:FastEthernet0/0 (100.0.16.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.16.0/24,2,lisbon,{vaduz:FastEthernet0/0 (100.0.16.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.16.0/24,2,london,{vaduz:FastEthernet0/0 (100.0.16.0/24)},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.16.0/24,3,brussels,{vaduz:FastEthernet0/0 (100.0.16.0/24)},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.16.0/24,4,rotterdam,{vaduz:FastEthernet0/0 (100.0.16.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.16.0/24,5,luxembourg,{vaduz:FastEthernet0/0 (100.0.16.0/24)},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.17.0/24,5,vaduz,{dublin:FastEthernet0/0 (100.0.17.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.17.0/24,5,zurich,{dublin:FastEthernet0/0 (100.0.17.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.20.0/24,4,dublin,{roma:FastEthernet0/0 (100.0.20.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.20.0/24,4,lisbon,{roma:FastEthernet0/0 (100.0.20.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.20.0/24,4,london,{roma:FastEthernet0/0 (100.0.20.0/24)},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.24.0/24,2,dublin,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.24.0/24,2,lisbon,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.24.0/24,2,london,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.24.0/24,3,brussels,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.24.0/24,4,rotterdam,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.24.0/24,5,luxembourg,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.28.0/24,2,vaduz,{praha:FastEthernet0/0 (100.0.28.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.28.0/24,2,zurich,{praha:FastEthernet0/0 (100.0.28.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.29.0/24,5,vaduz,{london:FastEthernet0/0 (100.0.29.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.29.0/24,5,zurich,{london:FastEthernet0/0 (100.0.29.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.30.0/24,5,vaduz,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.30.0/24,5,zurich,{lisbon:FastEthernet0/0 (100.0.30.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,2,milan,{amsterdam:FastEthernet0/0 (100.0.31.0/24)},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.4.0/24,2,barcelona,{basel:FastEthernet0/0 (100.0.4.0/24)},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.4.0/24,2,brussels,{basel:FastEthernet0/0 (100.0.4.0/24)},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.4.0/24,2,lyon,{basel:FastEthernet0/0 (100.0.4.0/24)},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.4.0/24,3,marseille,{basel:FastEthernet0/0 (100.0.4.0/24)},{9},marseille,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.4.0/24,3,rotterdam,{basel:FastEthernet0/0 (100.0.4.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.11.0/24,2,barcelona,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.16.0/24,3,barcelona,{vaduz:FastEthernet0/0 (100.0.16.0/24)},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.18.0/24,2,budapest,{barcelona:FastEthernet0/0 (100.0.18.0/24)},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.18.0/24,2,ljubjana,{barcelona:FastEthernet0/0 (100.0.18.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.18.0/24,2,praha,{barcelona:FastEthernet0/0 (100.0.18.0/24)},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.18.0/24,2,roma,{barcelona:FastEthernet0/0 (100.0.18.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.18.0/24,2,sofia,{barcelona:FastEthernet0/0 (100.0.18.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.18.0/24,2,zagreb,{barcelona:FastEthernet0/0 (100.0.18.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.20.0/24,4,barcelona,{roma:FastEthernet0/0 (100.0.20.0/24)},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.24.0/24,3,barcelona,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.20.0/24,marseille,lyon,{roma:FastEthernet0/0 (100.0.20.0/24)},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.20.0/24,marseille,paris,{roma:FastEthernet0/0 (100.0.20.0/24)},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.6.0/24,4,roma,{luxembourg:FastEthernet0/0 (100.0.6.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.9.0/24,3,roma,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.14.0/24,2,roma,{brussels:FastEthernet0/0 (100.0.14.0/24)},{9},roma,PolicyStatus.HOLDSNOT
